wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
14.0,1.0,0.0,9.0,45.0,61.0,3.0,6.0,11.0,0.769231,425.0,1.0,1.0,0.0,0.294872,0.0,0.0,29.142857,8.0,2.4286,false
7.0,2.0,0.0,4.0,21.0,0.0,1.0,3.0,0.0,0.541667,300.0,1.0,1.0,0.538462,0.333333,1.0,3.0,41.285714,16.0,4.7143,false
6.0,1.0,0.0,3.0,11.0,9.0,1.0,3.0,5.0,0.6,113.0,1.0,3.0,0.0,0.333333,0.0,0.0,16.333333,5.0,1.5,false
6.0,2.0,0.0,16.0,14.0,3.0,8.0,8.0,5.0,0.666667,92.0,1.0,0.0,0.782609,0.444444,0.0,0.0,13.833333,1.0,0.8333,false
5.0,2.0,0.0,5.0,22.0,0.0,1.0,4.0,0.0,0.125,206.0,1.0,0.0,0.7,0.35,1.0,3.0,39.8,11.0,4.0,false
4.0,2.0,0.0,10.0,21.0,2.0,2.0,8.0,3.0,0.555556,174.0,0.333333,0.0,0.857143,0.5,1.0,1.0,41.75,1.0,0.75,false
8.0,2.0,0.0,6.0,19.0,0.0,2.0,4.0,6.0,0.285714,157.0,1.0,0.0,0.695652,0.40625,1.0,2.0,18.5,2.0,1.375,false
4.0,1.0,0.0,2.0,7.0,0.0,1.0,1.0,3.0,0.222222,62.0,1.0,0.0,0.0,0.666667,0.0,0.0,13.75,3.0,1.75,false
5.0,1.0,0.0,5.0,5.0,10.0,4.0,1.0,5.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,false
4.0,2.0,0.0,1.0,11.0,6.0,1.0,1.0,0.0,2.0,93.0,0.0,0.0,0.785714,0.571429,1.0,2.0,22.25,5.0,1.75,false
10.0,1.0,2.0,11.0,13.0,39.0,10.0,3.0,8.0,0.777778,33.0,1.0,1.0,0.0,0.25,0.0,0.0,2.2,1.0,0.9,true
5.0,2.0,0.0,14.0,27.0,10.0,2.0,12.0,1.0,1.071429,182.0,0.0,0.0,0.818182,0.72,0.0,0.0,34.0,1.0,0.8,false
54.0,5.0,0.0,41.0,175.0,1183.0,21.0,27.0,25.0,0.930334,1425.0,0.846154,5.0,0.926241,0.122896,3.0,12.0,24.907407,11.0,2.1296,true
5.0,6.0,0.0,6.0,51.0,6.0,2.0,5.0,3.0,0.75,260.0,1.0,1.0,0.993994,1.0,2.0,4.0,50.0,3.0,1.4,true
11.0,2.0,0.0,7.0,30.0,25.0,3.0,6.0,9.0,0.833333,198.0,1.0,0.0,0.615385,0.386364,1.0,2.0,16.727273,4.0,1.8182,false
51.0,1.0,0.0,58.0,132.0,925.0,44.0,21.0,42.0,0.776471,1458.0,0.117647,5.0,0.0,0.144,0.0,0.0,27.254902,33.0,1.6667,false
18.0,6.0,0.0,21.0,124.0,117.0,7.0,20.0,6.0,0.771242,762.0,1.0,0.0,0.975794,0.1875,3.0,6.0,40.833333,7.0,1.5556,true
7.0,2.0,0.0,6.0,15.0,9.0,2.0,4.0,7.0,0.722222,64.0,1.0,1.0,0.454545,0.357143,1.0,1.0,7.714286,1.0,0.8571,false
3.0,6.0,0.0,4.0,23.0,1.0,1.0,3.0,1.0,0.5,330.0,1.0,0.0,0.996988,1.0,2.0,4.0,105.333333,3.0,1.3333,true
211.0,4.0,0.0,59.0,430.0,11469.0,40.0,39.0,169.0,0.883278,7612.0,0.906977,10.0,0.755556,0.084392,3.0,9.0,34.872038,25.0,3.0521,true
39.0,1.0,0.0,70.0,144.0,725.0,58.0,21.0,34.0,0.955263,1492.0,0.4,1.0,0.0,0.135965,0.0,0.0,37.0,16.0,2.6923,true
1.0,1.0,0.0,31.0,1.0,0.0,31.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,false
4.0,1.0,0.0,5.0,16.0,2.0,5.0,0.0,2.0,1.083333,179.0,0.875,0.0,0.0,0.333333,0.0,0.0,41.75,20.0,8.75,true
12.0,7.0,0.0,7.0,57.0,52.0,1.0,7.0,10.0,0.709091,279.0,1.0,2.0,0.983434,0.277778,0.0,0.0,21.833333,3.0,1.3333,true
19.0,5.0,0.0,31.0,132.0,57.0,16.0,22.0,12.0,0.595238,828.0,1.0,6.0,0.973174,0.210526,1.0,1.0,42.210526,21.0,3.2105,true
6.0,1.0,3.0,29.0,14.0,7.0,29.0,1.0,6.0,0.6,49.0,1.0,1.0,0.0,0.583333,0.0,0.0,6.833333,1.0,0.8333,false
7.0,6.0,0.0,9.0,58.0,5.0,4.0,8.0,1.0,0.733333,300.0,1.0,1.0,0.991018,0.5,4.0,12.0,41.142857,5.0,1.7143,true
14.0,7.0,0.0,7.0,54.0,65.0,3.0,7.0,4.0,0.846154,313.0,1.0,1.0,0.98048,0.285714,0.0,0.0,20.857143,3.0,1.0714,true
30.0,7.0,0.0,22.0,137.0,315.0,7.0,20.0,4.0,0.83014,1603.0,0.888889,5.0,0.958884,0.233333,2.0,2.0,51.533333,11.0,2.0333,true
2.0,2.0,0.0,6.0,8.0,0.0,1.0,6.0,0.0,0.0,69.0,0.0,1.0,0.875,0.571429,1.0,1.0,32.5,7.0,3.5,false
9.0,1.0,0.0,4.0,18.0,0.0,4.0,1.0,8.0,1.015957,361.0,0.106383,16.0,0.0,0.40625,0.0,0.0,33.888889,2.0,1.0,false
5.0,2.0,0.0,7.0,22.0,4.0,1.0,6.0,3.0,0.625,93.0,1.0,0.0,0.636364,0.6,0.0,0.0,17.2,4.0,1.4,false
1.0,1.0,0.0,10.0,2.0,0.0,9.0,1.0,1.0,2.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,false
5.0,6.0,0.0,6.0,39.0,0.0,3.0,5.0,2.0,0.8,210.0,1.0,1.0,0.993893,0.32,0.0,0.0,40.0,2.0,1.0,false
5.0,7.0,0.0,8.0,52.0,2.0,1.0,8.0,4.0,0.5,364.0,1.0,1.0,0.993912,0.466667,0.0,0.0,70.8,3.0,1.6,false
2.0,2.0,0.0,10.0,9.0,1.0,1.0,9.0,2.0,2.0,106.0,0.0,0.0,0.947368,0.625,2.0,2.0,52.0,1.0,0.5,false
10.0,2.0,0.0,5.0,28.0,13.0,3.0,4.0,9.0,0.722222,230.0,0.75,1.0,0.724138,0.472222,1.0,3.0,21.6,3.0,1.2,true
3.0,6.0,0.0,4.0,34.0,1.0,1.0,3.0,1.0,0.5,370.0,1.0,0.0,0.996988,1.0,2.0,4.0,118.0,5.0,2.6667,false
