wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
6.0,1.0,0.0,12.0,65.0,3.0,1.0,11.0,2.0,0.7,585.0,0.5,0.0,0.0,0.3,0.0,0.0,96.166667,39.0,7.0,false
4.0,3.0,0.0,5.0,9.0,4.0,0.0,5.0,3.0,0.666667,30.0,1.0,0.0,0.6,0.666667,0.0,0.0,6.25,1.0,0.5,false
5.0,2.0,0.0,11.0,41.0,6.0,0.0,11.0,3.0,0.846154,423.0,0.923077,0.0,0.25,0.416667,0.0,0.0,81.0,17.0,3.8,false
6.0,1.0,0.0,6.0,22.0,0.0,4.0,3.0,5.0,0.0,154.0,1.0,0.0,0.0,0.5,0.0,0.0,24.5,7.0,3.0,false
1.0,1.0,0.0,9.0,1.0,0.0,8.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,false
4.0,2.0,0.0,4.0,22.0,2.0,1.0,3.0,2.0,0.555556,139.0,1.0,0.0,0.5,0.625,0.0,0.0,33.0,4.0,1.75,true
18.0,2.0,0.0,13.0,60.0,65.0,3.0,10.0,9.0,0.903743,454.0,0.454545,0.0,0.272727,0.252101,0.0,0.0,23.611111,7.0,1.8889,false
2.0,3.0,0.0,7.0,4.0,1.0,5.0,2.0,2.0,2.0,9.0,0.0,0.0,0.933333,0.75,0.0,0.0,3.5,1.0,0.5,false
8.0,1.0,1.0,10.0,41.0,20.0,1.0,9.0,5.0,0.857143,220.0,0.666667,0.0,0.0,0.357143,0.0,0.0,26.125,14.0,2.375,false
7.0,1.0,0.0,1.0,8.0,0.0,1.0,0.0,7.0,0.722222,104.0,1.0,0.0,0.0,0.428571,0.0,0.0,13.0,5.0,1.4286,false
1.0,1.0,0.0,12.0,1.0,0.0,10.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,false
5.0,3.0,0.0,7.0,17.0,8.0,2.0,5.0,3.0,0.833333,89.0,0.666667,0.0,0.823529,0.5,2.0,2.0,16.2,6.0,1.6,false
4.0,2.0,0.0,4.0,8.0,4.0,0.0,4.0,3.0,0.666667,27.0,1.0,0.0,0.333333,0.666667,0.0,0.0,5.5,1.0,0.5,false
8.0,1.0,11.0,25.0,35.0,20.0,11.0,14.0,4.0,0.685714,183.0,0.8,0.0,0.0,0.333333,0.0,0.0,21.25,5.0,1.75,false
6.0,1.0,0.0,15.0,32.0,9.0,1.0,14.0,2.0,1.0,230.0,0.777778,1.0,0.0,0.32,0.0,0.0,35.833333,14.0,2.8333,false
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,false
9.0,2.0,0.0,6.0,10.0,22.0,3.0,3.0,9.0,0.791667,47.0,0.666667,1.0,0.333333,0.277778,0.0,0.0,3.888889,1.0,0.8889,false
23.0,2.0,0.0,15.0,59.0,203.0,3.0,12.0,21.0,0.924242,350.0,0.916667,2.0,0.16,0.210227,1.0,1.0,13.695652,13.0,1.6957,false
6.0,2.0,0.0,11.0,26.0,13.0,0.0,11.0,3.0,0.866667,105.0,0.333333,0.0,0.6,0.4,1.0,2.0,16.0,4.0,1.3333,false
