wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
4.0,3.0,0.0,8.0,12.0,0.0,2.0,6.0,4.0,0.625,182.0,1.0,1.0,0.833333,0.325,1.0,4.0,42.5,12.0,3.5,false
23.0,6.0,0.0,8.0,74.0,217.0,4.0,7.0,6.0,0.842975,521.0,0.909091,3.0,0.96875,0.166008,3.0,4.0,21.173913,8.0,1.9565,true
3.0,2.0,0.0,14.0,10.0,3.0,5.0,9.0,2.0,2.0,71.0,0.0,0.0,0.9,0.6,1.0,1.0,22.666667,1.0,0.6667,false
47.0,1.0,0.0,101.0,173.0,1049.0,88.0,23.0,41.0,0.949275,2031.0,0.222222,1.0,0.0,0.118012,0.0,0.0,42.021277,16.0,3.7021,true
1.0,1.0,0.0,32.0,1.0,0.0,32.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,false
4.0,1.0,0.0,6.0,16.0,0.0,5.0,1.0,3.0,1.095238,218.0,1.0,0.0,0.0,0.333333,0.0,0.0,51.75,62.0,20.5,true
2.0,2.0,0.0,8.0,8.0,1.0,1.0,7.0,1.0,2.0,50.0,0.0,0.0,0.947368,0.625,1.0,1.0,24.0,1.0,0.5,false
21.0,5.0,0.0,36.0,139.0,74.0,23.0,21.0,14.0,0.566667,785.0,1.0,5.0,0.970282,0.206349,1.0,1.0,36.095238,29.0,3.2381,true
8.0,6.0,0.0,6.0,31.0,20.0,4.0,4.0,1.0,0.761905,121.0,0.666667,1.0,0.991111,0.5,4.0,12.0,13.75,1.0,0.75,false
6.0,1.0,11.0,31.0,13.0,9.0,31.0,1.0,6.0,0.4,45.0,1.0,1.0,0.0,0.583333,0.0,0.0,6.333333,1.0,0.8333,false
14.0,6.0,0.0,14.0,87.0,51.0,5.0,13.0,1.0,0.817308,497.0,1.0,1.0,0.980938,0.5,4.0,12.0,33.928571,3.0,1.4286,true
3.0,7.0,0.0,5.0,27.0,3.0,1.0,5.0,3.0,1.0,110.0,1.0,0.0,0.99696,0.666667,0.0,0.0,35.333333,1.0,0.6667,true
4.0,2.0,0.0,2.0,6.0,0.0,2.0,0.0,3.0,2.0,83.0,0.0,0.0,0.842105,0.5625,1.0,11.0,19.75,3.0,1.25,false
22.0,1.0,0.0,29.0,95.0,137.0,9.0,22.0,16.0,0.785714,1219.0,0.666667,2.0,0.0,0.209524,0.0,0.0,54.136364,14.0,2.0455,true
5.0,2.0,0.0,6.0,13.0,4.0,4.0,3.0,4.0,0.875,52.0,0.25,0.0,0.5,0.5,1.0,1.0,8.6,1.0,0.6,false
7.0,5.0,0.0,15.0,59.0,5.0,4.0,15.0,2.0,0.633333,389.0,1.0,1.0,0.990895,0.371429,0.0,0.0,53.857143,8.0,2.0,false
4.0,2.0,0.0,7.0,20.0,0.0,1.0,6.0,3.0,0.0,79.0,1.0,0.0,0.7,0.5,1.0,1.0,18.5,3.0,1.25,false
14.0,1.0,0.0,8.0,32.0,29.0,6.0,7.0,11.0,0.653846,485.0,1.0,3.0,0.0,0.223214,0.0,0.0,33.071429,8.0,3.5,true
1.0,1.0,0.0,10.0,2.0,0.0,9.0,1.0,1.0,2.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,false
4.0,5.0,0.0,6.0,17.0,0.0,4.0,5.0,2.0,0.5,61.0,1.0,1.0,0.995856,0.416667,0.0,0.0,13.75,2.0,1.0,false
27.0,1.0,0.0,7.0,39.0,87.0,3.0,6.0,19.0,0.873932,1342.0,1.0,3.0,0.0,0.230453,0.0,0.0,48.037037,15.0,3.9259,true
1.0,1.0,0.0,8.0,1.0,0.0,7.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,false
1.0,2.0,0.0,4.0,2.0,0.0,2.0,2.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,false
6.0,1.0,0.0,4.0,7.0,0.0,3.0,1.0,6.0,0.133333,118.0,1.0,0.0,0.0,0.5,0.0,0.0,18.166667,4.0,2.0,false
19.0,6.0,0.0,12.0,60.0,125.0,11.0,8.0,7.0,0.916667,336.0,1.0,1.0,0.973094,0.197368,3.0,6.0,16.157895,3.0,1.0526,false
8.0,1.0,0.0,15.0,32.0,0.0,8.0,9.0,3.0,0.766234,356.0,0.0,1.0,0.0,0.375,0.0,0.0,42.125,1.0,0.375,false
3.0,2.0,0.0,4.0,8.0,0.0,1.0,3.0,0.0,0.75,151.0,0.5,0.0,0.777778,0.444444,1.0,2.0,48.0,18.0,7.3333,false
5.0,6.0,0.0,7.0,34.0,2.0,3.0,6.0,1.0,0.8,202.0,1.0,2.0,0.993893,0.35,0.0,0.0,38.4,1.0,0.8,false
3.0,2.0,0.0,9.0,7.0,1.0,3.0,6.0,1.0,1.0,30.0,0.0,0.0,0.947368,0.666667,1.0,2.0,8.0,1.0,0.3333,false
2.0,2.0,0.0,10.0,7.0,1.0,1.0,9.0,1.0,1.0,79.0,0.0,0.0,0.947368,0.625,1.0,1.0,38.0,1.0,0.5,false
2.0,2.0,0.0,1.0,5.0,1.0,0.0,1.0,2.0,2.0,14.0,0.0,0.0,0.923077,0.75,0.0,0.0,6.0,1.0,0.5,false
3.0,1.0,0.0,29.0,3.0,3.0,29.0,0.0,3.0,1.5,4.0,0.0,0.0,0.0,0.833333,0.0,0.0,0.0,1.0,1.0,false
11.0,1.0,3.0,7.0,29.0,33.0,6.0,5.0,8.0,0.633333,141.0,0.666667,0.0,0.0,0.185714,0.0,0.0,11.545455,3.0,1.4545,true
9.0,1.0,0.0,12.0,45.0,8.0,10.0,3.0,8.0,0.6875,294.0,0.833333,0.0,0.0,0.333333,0.0,0.0,31.0,10.0,3.0,true
7.0,2.0,0.0,4.0,21.0,0.0,1.0,3.0,0.0,0.541667,300.0,1.0,1.0,0.538462,0.333333,1.0,3.0,41.285714,16.0,4.7143,false
6.0,1.0,0.0,3.0,11.0,9.0,1.0,3.0,5.0,0.488889,135.0,1.0,3.0,0.0,0.333333,0.0,0.0,20.0,6.0,1.6667,false
6.0,2.0,0.0,16.0,14.0,3.0,8.0,8.0,5.0,0.666667,92.0,1.0,0.0,0.782609,0.444444,0.0,0.0,13.833333,1.0,0.8333,false
5.0,2.0,0.0,5.0,22.0,0.0,1.0,4.0,0.0,0.125,206.0,1.0,0.0,0.7,0.35,1.0,3.0,39.8,11.0,4.0,false
4.0,2.0,0.0,10.0,21.0,2.0,2.0,8.0,3.0,0.555556,176.0,0.333333,0.0,0.857143,0.5,1.0,1.0,42.25,1.0,0.75,false
8.0,2.0,0.0,9.0,21.0,0.0,2.0,7.0,6.0,0.285714,167.0,1.0,0.0,0.695652,0.40625,1.0,2.0,19.75,4.0,1.875,false
4.0,1.0,0.0,2.0,7.0,0.0,1.0,1.0,3.0,0.222222,62.0,1.0,0.0,0.0,0.666667,0.0,0.0,13.75,3.0,1.75,false
12.0,2.0,0.0,8.0,32.0,0.0,4.0,5.0,7.0,0.272727,176.0,0.0,0.0,0.615385,0.35,1.0,2.0,13.583333,4.0,1.75,false
15.0,1.0,0.0,12.0,50.0,105.0,8.0,5.0,14.0,1.071429,913.0,0.428571,0.0,0.0,0.237037,0.0,0.0,59.4,29.0,7.2667,false
8.0,1.0,2.0,11.0,11.0,26.0,10.0,2.0,7.0,0.857143,28.0,1.0,1.0,0.0,0.275,0.0,0.0,2.375,1.0,0.875,false
5.0,2.0,0.0,15.0,25.0,10.0,2.0,13.0,1.0,1.071429,162.0,0.0,0.0,0.818182,0.72,0.0,0.0,30.0,1.0,0.8,false
64.0,5.0,0.0,51.0,212.0,1606.0,26.0,36.0,29.0,0.942356,1917.0,0.684211,5.0,0.913287,0.139063,3.0,12.0,28.359375,21.0,2.3594,true
12.0,6.0,0.0,8.0,49.0,40.0,3.0,7.0,3.0,0.858586,342.0,1.0,1.0,0.983824,0.5,4.0,10.0,26.75,5.0,1.5,true
10.0,1.0,0.0,8.0,28.0,3.0,7.0,2.0,8.0,0.666667,230.0,1.0,1.0,0.0,0.35,0.0,0.0,21.5,5.0,1.8,true
11.0,2.0,0.0,7.0,28.0,25.0,3.0,6.0,9.0,0.75,161.0,0.5,0.0,0.615385,0.386364,1.0,2.0,13.454545,5.0,2.2727,false
16.0,2.0,0.0,14.0,111.0,24.0,8.0,9.0,8.0,0.818182,1304.0,0.636364,1.0,0.831169,0.373333,1.0,7.0,79.8125,14.0,2.6875,true
5.0,6.0,19.0,22.0,16.0,10.0,22.0,3.0,4.0,0.5,56.0,1.0,1.0,0.995413,0.44,0.0,0.0,10.0,1.0,0.6,false
28.0,5.0,0.0,25.0,136.0,184.0,14.0,20.0,12.0,0.831909,868.0,1.0,4.0,0.960294,0.145604,1.0,4.0,29.535714,15.0,2.3571,true
2.0,2.0,0.0,7.0,5.0,1.0,2.0,5.0,2.0,1.0,22.0,0.0,0.0,0.947368,0.625,1.0,1.0,9.5,1.0,0.5,false
5.0,3.0,0.0,6.0,6.0,2.0,6.0,0.0,5.0,0.75,36.0,1.0,0.0,0.809524,0.466667,1.0,1.0,5.4,1.0,0.8,false
1.0,2.0,0.0,8.0,2.0,0.0,6.0,2.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,false
14.0,5.0,17.0,20.0,32.0,67.0,18.0,2.0,12.0,0.711538,395.0,1.0,0.0,0.98048,0.446429,0.0,0.0,26.928571,2.0,1.2143,false
8.0,1.0,13.0,15.0,9.0,12.0,13.0,2.0,0.0,0.761905,65.0,1.0,2.0,0.0,0.354167,0.0,0.0,6.75,3.0,1.25,false
4.0,4.0,0.0,2.0,24.0,0.0,1.0,1.0,3.0,0.444444,195.0,1.0,0.0,0.995378,0.375,1.0,3.0,46.25,2.0,1.25,true
3.0,3.0,0.0,3.0,7.0,3.0,0.0,3.0,3.0,2.0,33.0,0.0,0.0,1.0,0.75,0.0,0.0,10.0,0.0,0.0,false
27.0,1.0,0.0,20.0,102.0,291.0,6.0,17.0,22.0,0.875,755.0,0.875,2.0,0.0,0.125874,0.0,0.0,26.666667,12.0,2.5185,true
